"uuid";"sendervat";"sendername";"recipientvat";"recipientname";"documentid";"issuedate";"receiveddate"
"4583fc5f-49ba-49d5-9ff6-b34625cc6b3b";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00073/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:12"
"458880af-746f-44b1-b5bc-caab79d83f5f";"IT00155400351";"CDD S.P.A.";"IT01297220350";"FANTASIA DI STROZZI MILVA";"00016/V4";"2019-01-18 00:00:00";"2019-01-22 08:48:44"
"459cd2eb-f58a-45cc-bb7f-a2b115b71f5d";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"07456/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"45a9419f-0b4a-4992-9ad1-562732b0ee92";"IT00155400351";"CDD S.P.A.";"IT02405770963";"POZZOLI FOOD S.P.A.";"00260/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:07"
"4649a541-7a1a-49d5-83ae-ed426baedd2a";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00331/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:15"
"4685a519-00f8-432f-9b7a-98eed28b82ce";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00178/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:39"
"472999bb-01a2-45b9-9d96-88ceab4ea590";"IT00155400351";"CDD S.P.A.";"IT03670680168";"N.F.FOOD S.P.A.";"00060/V1";"2019-01-10 00:00:00";"2019-01-14 18:10:02"
"473f7aa4-9ce3-4cf2-a9ef-20fc035442da";"IT00155400351";"CDD S.P.A.";"IT03585750155";"IPER MONTEBELLO S.P.A.";"00294/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:44"
"477cd224-ba0b-41ee-bea3-c5cbb4f3cd7d";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00277/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:10"
"4829bdd7-5671-40b3-a2d5-c43847a8bd6d";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A.";"00407/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:21"
"483e593b-79f3-47ae-8532-c182d0eac7fa";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00425/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:31"
"48483271-e674-4139-9096-2f9b02feebd9";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"07460/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:04"
"48f3de85-7ea5-4bb3-acf8-a51667edaff7";"IT00155400351";"CDD S.P.A.";"IT09724910964";"LEADER PRICE ITALIA SPA CENTRO DIREZ.MILANO 2-PALAZ.CANOVA";"00774/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:28"
"491e214b-67aa-48ba-87a4-ac5bf97f4121";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00002/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"4920ab3c-dc13-42df-89e4-82857286973f";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00661/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:33"
"49316ded-85b4-4eb0-8951-02340fc1d8f5";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"00418/V1";"2019-01-31 00:00:00";"2019-02-01 17:52:45"
"4a168bfb-4c42-4c35-8635-ffc332401e6c";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00332/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:38"
"4a30e7dc-a38b-4739-b247-6e8d5cfd2950";"IT00155400351";"CDD S.P.A.";"IT01620960763";"QUI DISCOUNT S.P.A.";"00338/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:33"
"4a3836da-bde0-4191-a596-814132c4e465";"IT00155400351";"CDD S.P.A.";"IT00545350779";"DI LEO PIETRO S.P.A.";"07533/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:02"
"4a7a9405-1013-4141-aa81-5e44807afaca";"IT00155400351";"CDD S.P.A.";"IT02241550546";"COOP CENTRO ITALIA SOC.COOP.";"00198/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:41"
"4abd898f-e75f-4e80-b75e-338dfe36d434";"IT00155400351";"CDD S.P.A.";"IT02891660165";"BICOM S.R.L.";"00002/V4";"2019-01-07 00:00:00";"2019-01-14 18:10:02"
"4b052063-e54b-4f49-866b-85d4495ef591";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00422/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:25"
"4b6c1d56-9cab-480e-9971-ee68256ab324";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00575/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:41"
"4b98ea12-d1e6-48bf-8320-556c3a59037d";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00730/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:47"
"4c10ff33-2d82-49c2-8747-72bfbaacc992";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00239/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:28"
"4c5c83ba-90a8-4520-b599-a8a478558e3e";"IT00155400351";"CDD S.P.A.";"IT02928530233";"ROSSETTO TRADE S.P.A.";"00146/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"4c615787-2113-4e34-a991-6c91de97e46f";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00691/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:01"
"4cd5ff7b-82f2-4e93-b1a9-e5f6f55c3229";"IT00155400351";"CDD S.P.A.";"IT00519660476";"CONAD DEL TIRRENO SOC.COOP.";"07482/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"4d275ed8-fad8-44c0-be67-7702adddc027";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00106/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"4d46af1e-efae-4245-a0dd-0b5bb5019780";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00201/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:34"
"4d6d1bd0-756e-45d2-8193-f47c20dde175";"IT00155400351";"CDD S.P.A.";"IT00855760724";"TATO' PARIDE S.P.A.";"00458/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:52"
"4dbfaa70-70ff-475f-aaeb-df20a0c82c87";"IT00155400351";"CDD S.P.A.";"IT00882800212";"ASPIAG SERVICE S.R.L.";"00398/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:33"
"4dc67f63-ac9e-4373-851a-f4850b326e95";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00318/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:22"
"4dd21e5b-2e1b-4c60-a846-fcda56b66c19";"IT00155400351";"CDD S.P.A.";"IT01602650986";"L'ALCO GRANDI MAGAZZINI S.P.A.";"00310/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:27"
"4e2a25d3-d1ab-4fb1-9456-0631d4b613df";"IT00155400351";"CDD S.P.A.";"IT00932580046";"ALBERGO MIRAMONTI SNC DI DEFILIPPI & C.";"00273/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:07"
"4e8182dc-ca07-4bfb-b278-0d28bafd1923";"IT00155400351";"CDD S.P.A.";"IT01300830922";"I.S.A. SPA IND.SERV.AGROALIMENTARI";"00339/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:34"
"4e9d955e-46a0-416d-870d-33dd35c5998e";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00430/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:13"
"4ebcd90b-253f-493a-bc92-a49a0acbee26";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00514/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:45"
"4eda0232-861e-410a-8c0e-5205f4f49393";"IT00155400351";"CDD S.P.A.";"IT02643630847";"GRD SOCIETA' CONSORTILE A R.L.";"00049/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:02"
"4ee09988-e173-4474-a583-3d28313e8bb5";"IT00155400351";"CDD S.P.A.";"IT00181650276";"SUPERMERCATI CADORO S.P.A.";"00447/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:57"
"4ee3a19c-ba7c-401a-8e72-c0cad29ad599";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00487/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:13"
"4eeba77d-f770-4814-9fd6-4900a5d31c63";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00737/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:41"
"4f6b75c8-dede-43e5-97ef-b7fc8239eccc";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00744/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:35"
"4f9a42f4-1aac-4dfb-b04a-daa212b2fcc8";"IT00155400351";"CDD S.P.A.";"IT03585750155";"IPER MONTEBELLO S.P.A.";"00292/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:28"
"4fbc408a-dd41-4134-b9d4-12b1ef0b23b9";"IT00155400351";"CDD S.P.A.";"IT12352891001";"ANTOGEST S.R.L.";"00507/V1";"2019-01-31 00:00:00";"2019-02-01 18:00:31"
"50271aef-8852-443f-a81b-0a62f0ae07cb";"IT00155400351";"CDD S.P.A.";"IT01093600227";"BRONZETTI S.N.C DI BRONZETTI A.& C.";"00224/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:15"
"509346c1-aa06-4a83-b00a-a167eca18966";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"07510/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"50d08fb9-b280-4616-8f29-600a8a1696cc";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00094/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"518b9489-4926-40a5-8425-61f29625068f";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00023/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"51de5af7-67d6-4b2d-9f56-58b5fdc00df2";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"07521/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"524c5946-300c-4d1b-8433-1ee2d395f143";"IT00155400351";"CDD S.P.A.";"IT00285190633";"PILATO S.P.A.";"00055/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:01"
"52746910-988b-4295-94ce-f29807c953e9";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00571/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:12"
"52f2777f-2502-4007-ab2a-0c82a6b524fe";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00203/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:20"
"53933944-944a-4665-9ba5-4aab66a854ba";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"07450/V1";"2018-12-28 00:00:00";"2019-01-02 14:08:02"
"53f0fd4f-2b38-432f-bda2-cc5cb8fe330b";"IT00155400351";"CDD S.P.A.";"IT01620960763";"QUI DISCOUNT S.P.A.";"00130/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"549a3d18-0bc4-454f-bdc9-7ab9ab9c1580";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00317/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:22"
"54ebfc05-f32d-4932-8120-5e390427e71b";"IT00155400351";"CDD S.P.A.";"IT01329610339";"DIUSA PET S.R.L.";"07542/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:04"
"552eddb6-9ccb-48ed-b907-a9b2066e6612";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00565/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:53"
"557e73a0-a0b1-4863-944d-0769f81dcea4";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00221/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:33"
"5637de7e-7607-4994-af5f-129dfad23912";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00678/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:55"
"5651383b-7a13-4d11-b9d5-6f22c179cd7f";"IT00155400351";"CDD S.P.A.";"IT04389071004";"RI.CA. DISTRIBUZIONE S.R.L.";"00505/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:07"
"56ab6d3b-444b-4dd8-a28a-dcd502374e48";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00248/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:03"
"5703f3e9-c326-483c-a6cf-dcb6b3f035a1";"IT00155400351";"CDD S.P.A.";"IT01602650986";"L'ALCO GRANDI MAGAZZINI S.P.A.";"00399/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:26"
"5775b1da-a522-4671-92b3-87da7c6f1a5f";"IT00155400351";"CDD S.P.A.";"IT03166340988";"SUPERMERCATI TERRE BASSE S.R.L.";"00382/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:37"
"577fd676-baa0-4baf-92c9-fe6803a08c3a";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00685/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:05"
"57dd08d9-55d5-4e88-bbaa-50cbef6191ea";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"00389/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:20"
"57e68113-0b66-4aa6-802d-a968ed70cfaa";"IT00155400351";"CDD S.P.A.";"IT00103530499";"UNICOOP TIRRENO SC";"00696/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:32"
"589e3c98-ecc0-4711-995e-7bcc7b6ce059";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00066/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"58a8a9d4-fbc7-469b-8407-0612746cbfcf";"IT00155400351";"CDD S.P.A.";"IT13884861009";"DALMINE HOME SRL";"00537/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:25"
"58aa5443-839a-4309-a34f-1c75309ab338";"IT00155400351";"CDD S.P.A.";"IT03572570988";"STORE HOUSE S.R.L.";"00362/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:15"
"58ae01e4-b46a-4f1f-9d12-305b66a014d5";"IT00155400351";"CDD S.P.A.";"IT02071320366";"RISTOGAMMA S.R.L.";"00007/V4";"2019-01-08 00:00:00";"2019-01-14 18:10:02"
"58ec55df-6b80-4fc9-baee-d0eda6ee41f6";"IT00155400351";"CDD S.P.A.";"IT05754810728";"APULIA DISTRIBUZIONE S.R.L.";"00126/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"591ba85a-058e-4b14-ac41-07572684f483";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00401/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:26"
"59257637-e065-4faa-8107-ebfc8f9ba824";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00627/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:33"
"59a040cf-5bf7-4a78-80f4-131929112a81";"IT00155400351";"CDD S.P.A.";"IT03313700175";"F.LLI BRONZIERI SUPERMERCATI SRL";"00377/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:44"
"59b7e8f3-c01d-4ad2-b12e-a8247c8d9cac";"IT00155400351";"CDD S.P.A.";"IT01945100681";"RISPARMIO CASA ABRUZZO S.R.L.";"00525/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:19"
"59f90ee0-a0fc-40fc-8f09-40c28cdba4e9";"IT00155400351";"CDD S.P.A.";"IT02250130354";"CATTANI DANIELE";"00012/V4";"2019-01-10 00:00:00";"2019-01-14 18:10:02"
"5a11b344-462c-488d-b3f6-27b64311a230";"IT00155400351";"CDD S.P.A.";"IT06564861000";"CE.DI.GROS S.C.R.L.";"07517/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"5a1b448f-dfa8-4f66-a39b-37bd1fd6c77c";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"07473/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"5a24555d-1fa3-4dfa-8e81-2fe4660abb55";"IT00155400351";"CDD S.P.A.";"IT02071320366";"RISTOGAMMA S.R.L.";"00022/V4";"2019-01-30 00:00:00";"2019-02-01 17:52:38"
"5a3ab5a8-9b61-4e91-9183-2055f7ed665c";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00009/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"5aba01c5-79b3-4b4b-bf6f-b26d343bd82c";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00784/V1";"2019-02-12 00:00:00";"2019-02-15 11:46:10"
"5abc4d8e-9dc2-416f-aff0-ae1dfd1afdb1";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00443/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:14"
"5aef3c0d-0c53-4e77-8bfa-368efae4c4f2";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00122/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"5b410868-98c4-4510-a810-e7e85d78470b";"IT00155400351";"CDD S.P.A.";"IT02466960347";"PALADINI OTELLO SUPERMERCATI S.R.L.";"00593/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:31"
"5b825092-3de6-455d-b18a-77501a09ef0c";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"07451/V1";"2018-12-28 00:00:00";"2019-01-02 14:08:02"
"5bb9fc14-d310-4f64-9f3b-30e792604c93";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00704/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:57"
"5bf66ac6-94af-4a0b-b58e-c8fa9cf08b5c";"IT00155400351";"CDD S.P.A.";"IT02564260350";"CASAPET S.R.L. A SOCIO UNICO";"00265/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:07"
"5c18fdc6-42b9-4802-943b-218b3eff5272";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00754/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:35"
"5c2b538c-a9b0-4774-905d-7a9ea75d66a6";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00180/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:24"
"5c618325-f52b-44ec-9fba-d2c37076f50a";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00750/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:41"
"5cae7d1c-cce6-46c1-807b-d3d825cc7f89";"IT00155400351";"CDD S.P.A.";"IT02891660165";"BICOM S.R.L.";"00004/V4";"2019-01-07 00:00:00";"2019-01-14 18:10:02"
"5da05ff5-f444-4744-8bca-3738cfa11312";"IT00155400351";"CDD S.P.A.";"IT03434370262";"TREVIPET S.N.C. DEI F.LLI SANT SIMO NE E OSCAR";"00620/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:27"
"5dcb705b-58ba-4df9-940a-6aa09cd414ca";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07485/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"5e1adc80-f476-40dc-8e4d-320c6c76d8f5";"IT00155400351";"CDD S.P.A.";"IT01782190282";"F.LLI LANDO S.P.A.";"00190/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:31"
"5e72738d-88b5-42d7-af1f-34e363341a10";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07484/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"5ec2ca66-998b-46b4-a782-b6aa34426490";"IT00155400351";"CDD S.P.A.";"IT02588580965";"DELIZIA SRL";"00164/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"5edac6d6-614c-4d4d-9f0c-c8ed846a94ec";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00476/V1";"2019-01-31 00:00:00";"2019-02-01 17:56:22"
"5fee2425-aae3-4bdc-961f-225810c3b526";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00709/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:57"
"603694f6-f3d0-4953-976e-b39812108c1f";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00702/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:44"
"60655905-401c-4306-a0f5-f91c70d1ae60";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00688/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:53"
"611fab2f-9287-4465-bd7b-e49964fff2f0";"IT00155400351";"CDD S.P.A.";"IT02851770343";"SUPERMERCATO LE TERME SNC DI FRIGIERI FLAVIO E C.";"00623/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:46"
"613c22ce-e278-4a91-a104-457dbee982e1";"IT00155400351";"CDD S.P.A.";"IT02049850544";"EUROSPIN TIRRENICA S.P.A.";"00542/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:09"
"618bcd23-4928-43b1-8988-bd1e79ef496e";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00518/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:38"
"6198d727-de38-4b6a-adff-93af21dd7bd6";"IT00155400351";"CDD S.P.A.";"IT00251510558";"SEMITALIA SNC DI PAOLONI MARCO E C.";"00609/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:38"
"61b2e5d0-4cd1-42ca-a369-bda5f3549fad";"IT00155400351";"CDD S.P.A.";"IT02686290400";"MARR S.P.A.";"00232/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:04"
"61b6d306-a8cd-4823-9cf4-fc0fc9832a91";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00181/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:34"
"622eb0dd-4d42-46d1-9255-9d770ed0462c";"IT00155400351";"CDD S.P.A.";"IT02564260350";"CASAPET S.R.L. A SOCIO UNICO";"00771/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:38"
"62f0816e-4863-4703-984f-3b75c28946c9";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00437/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:26"
"6300e2a3-9eb5-4439-8acb-cd56f1db913f";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00222/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:19"
"63510fbc-830e-4360-8769-1d37bb6ac67b";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00312/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:49"
"636a2723-c6cb-469b-a51b-43383e975c1b";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00299/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:27"
"63977489-db70-4068-8e04-2a8f378ef026";"IT00155400351";"CDD S.P.A.";"IT01206220053";"CENTRO 3A S.P.A.";"00767/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:29"
"651574b6-8e50-4ef6-bcb9-c0a95efeef23";"IT00155400351";"CDD S.P.A.";"IT02588590964";"COM-TUR MOLINO VECCHIO SRL";"00170/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"6520dcaf-df53-49fc-9e6a-c041d6186555";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00083/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:12"
"65398c3c-d926-4210-99be-87e448b2a850";"IT00155400351";"CDD S.P.A.";"IT01678910355";"IL COLLE SRL";"00251/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:07"
"65c2a0b9-3b7d-4896-856a-d6d11a02139c";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00236/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:16"
"671575a6-d0ec-4d3e-88d7-bf87ab28f75c";"IT00155400351";"CDD S.P.A.";"IT02452500982";"BRESCIA FIORI S.R.L.";"07536/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:04"
"67193049-4cb2-4e41-b2cd-23a28c4e6100";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00138/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:06"
"67dbfb7e-b1a8-4eb6-bdce-db0af1c91d53";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00182/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:44"
"686a9e19-37ee-4356-bc7a-4f15991ce199";"IT00155400351";"CDD S.P.A.";"IT03117590756";"EUROSPIN PUGLIA S.P.A.";"00544/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:26"
"688c3226-961b-42c1-832b-0bff44c546fd";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00494/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:59"
"68cac79e-d2ae-430a-8111-d89c5cf40932";"IT00155400351";"CDD S.P.A.";"IT94060220483";"ASSOCIAZIONE BANCO ALIMENTARE DELLA  TOSCANA ONLUS";"07499/V1";"2018-12-28 00:00:00";"2019-01-24 10:54:04"
"6931df80-50ca-49a6-ba13-d6be665adc80";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00092/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"694b3151-5d92-4d91-8c41-d82fc65143d5";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"00624/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:33"
"694d485c-3b9c-4361-843f-7eb339457554";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00742/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:39"
